Probe_Id	Symbol	is.hub	Module	has.cisEQTL	module.rank	cor.w.sqrtBMI	cor.w.logmatsuda	cor.w.logSi	is.keydriver	connectivity
ILMN_2223010	VBP1	FALSE	M69	FALSE	504	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1811121	CXorf39	FALSE	M69	FALSE	504	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1722981	TLR5	FALSE	M69	FALSE	504	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3237368	LOC644132	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1683664	LOC650369	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1665554	BRF2	FALSE	M70	TRUE	236	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1698725	FRMD3	FALSE	M70	TRUE	236	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1791884	SNHG11	FALSE	M70	TRUE	236	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2319588	OSGIN1	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3238369	JHDM1D	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1654064	LOC644334	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1797191	KIAA0040	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1692260	MAFG	TRUE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_3304435	LOC728640	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1786936	LOC647971	FALSE	M70	FALSE	236	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1688098	TBC1D4	TRUE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_1663486	TLK2	FALSE	M71	TRUE	326	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1769566	ATG3	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1677532	TARDBP	FALSE	M71	TRUE	326	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1654488	UTX	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1660551	CRAMP1L	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1651504	FAM193A	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1745787	POLL	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_2349600	BRD8	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1804629	TPK1	FALSE	M71	TRUE	326	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1776778	PARP15	FALSE	M71	TRUE	326	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1669366	IFT88	FALSE	M71	TRUE	326	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3222462	LOC730281	FALSE	M71	FALSE	326	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1682572	KIAA0528	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1697639	OGT	TRUE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	20
ILMN_3245625	RFX7	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1655635	METTL3	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1668012	SLC25A13	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1791792	C12orf5	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1725121	XPO1	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1683250	LOC440731	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2387952	FAM134B	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1658337	AKIRIN1	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1725992	RAPGEF6	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2334350	BTBD3	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1771320	FLJ38717	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2349610	DPH3	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1665332	LOC653157	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1741507	LOC440934	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1680132	CADM1	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2211030	SPANXB1	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2224031	CETN3	FALSE	M72	TRUE	448	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3224934	SFRS18	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_1754279	FBXW7	FALSE	M72	FALSE	448	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1703697	LANCL1	FALSE	M72	TRUE	448	PositiveCorr	NotCorr	NegativeCorr	FALSE	4
ILMN_1746516	RPS25	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1693985	JPH1	TRUE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	37
ILMN_1768870	CAPZA2	TRUE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1732328	LOC646200	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1765204	ST13	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3246360	LOC100130553	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1789171	EEF2K	TRUE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_1683044	PPP1R2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1680856	MAMLD1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_2128668	FOXJ3	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1740523	KTN1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1716265	PGM2L1	FALSE	M74	TRUE	268	PositiveCorr	NegativeCorr	NotCorr	FALSE	4
ILMN_1745497	C12orf26	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1702177	GLO1	FALSE	M74	FALSE	268	PositiveCorr	NotCorr	NotCorr	FALSE	4
ILMN_1701681	SEC11C	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1672443	QDPR	FALSE	M74	TRUE	268	PositiveCorr	NegativeCorr	NegativeCorr	FALSE	3
ILMN_1808765	ZNF25	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1734897	SLC4A4	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1727073	MEA1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1719998	C9orf45	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1754303	RPL30	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1788607	RPL23A	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1665730	ABCB10	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1808379	PLCD4	FALSE	M74	FALSE	268	PositiveCorr	NegativeCorr	NegativeCorr	FALSE	5
ILMN_1737184	CDCA7	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1715684	LAMB3	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1706304	EIF2C4	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1664750	TMBIM4	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1670769	CENPQ	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1797001	DDX58	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2223380	PPWD1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1692049	SLC7A6OS	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1736757	GNPTAB	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1761808	MCFD2	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1667589	ZNF283	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1670218	EXOSC6	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2277419	SLC38A10	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1688730	DNAJC18	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2230566	RAB40B	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2208373	TMEM164	FALSE	M74	FALSE	268	PositiveCorr	NotCorr	NotCorr	FALSE	5
ILMN_1791329	FCRL2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1777322	FAM91A1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1726387	NF1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1763955	LOC653119	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1691403	SYDE2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1742922	PRIM2A	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2097858	KIAA1737	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1660754	C13orf25	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2415911	ENOX2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1682968	LOC648196	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2381753	G3BP2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1759801	DPP8	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1811933	SHMT1	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1676088	MSRB3	FALSE	M74	FALSE	268	NotCorr	NegativeCorr	NegativeCorr	FALSE	11
ILMN_1653618	ZZZ3	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2377240	AKTIP	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1771238	CHM	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1802669	PPP3CB	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2231020	TMEM185B	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1724718	NCK2	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1741253	UBR5	FALSE	M74	TRUE	268	NotCorr	NegativeCorr	NotCorr	FALSE	3
ILMN_1733690	AKAP7	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1803728	SLC35E4	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_3238123	ZNF844	FALSE	M74	TRUE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1773797	LOC652615	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1742044	GNAI1	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1740620	FLJ40113	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1717770	LOC390933	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1912160	LOC729558	FALSE	M74	FALSE	268	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1802397	GNA11	TRUE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	22
ILMN_2325978	HDGF2	TRUE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	31
ILMN_2352448	NSUN5B	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1680134	CARM1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1667980	CACNA1S	TRUE	M75	TRUE	204	NegativeCorr	NotCorr	NotCorr	FALSE	23
ILMN_1796900	NUDCD3	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1765704	CDC2L1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1751958	NSUN5	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1683811	TNPO3	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_1664931	GTF2E2	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_2393144	ARL6IP4	FALSE	M75	FALSE	204	NegativeCorr	NotCorr	NotCorr	FALSE	6
ILMN_1738819	EFTUD2	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1666445	CAMK2A	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1680831	BAZ1B	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1691843	RNPS1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	TRUE	10
ILMN_1738420	TMEM201	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1726901	KLC1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1740216	ERCC3	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1656413	ZMPSTE24	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1709630	CCDC107	FALSE	M75	FALSE	204	NegativeCorr	NotCorr	NotCorr	FALSE	3
ILMN_1706511	TEF	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1803312	DIMT1L	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1766222	LARP4B	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1723895	GTF3C5	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1697338	SRPK3	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1698072	PITRM1	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2094106	HSD17B12	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1810915	FAAH	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2089167	RHOD	FALSE	M75	TRUE	204	NegativeCorr	NotCorr	NotCorr	FALSE	5
ILMN_1701455	FBXO6	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1728199	POLE	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1763144	NEU1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1780153	QTRT1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1761456	ALG13	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2368617	FKRP	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1727809	STK35	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1733680	AZI2	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1669057	LOC642921	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1654541	ATP6V1G2	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1767111	ANO10	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1785107	NXT2	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1721575	VPS18	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2331062	CBFA2T2	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1743456	ZCCHC14	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1690101	FAIM	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2248655	RGS3	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1768962	AKAP8L	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1740024	NAALAD2	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1804863	FKBP15	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2056606	PPP1R1A	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1760617	IFT80	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2157421	STUB1	TRUE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	24
ILMN_1688070	NSUN5C	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1766024	PDCD10	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2358069	MAD1L1	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1724666	INADL	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1718070	CASP9	FALSE	M75	TRUE	204	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1764165	TRIM65	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2245305	ABHD12	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3236289	TIGIT	FALSE	M75	FALSE	204	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1728298	SBK1	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1731181	TEX2	TRUE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	16
ILMN_1749540	RBM20	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1721651	LOC646463	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1738849	SLC9A2	FALSE	M76	TRUE	518	NotCorr	NegativeCorr	NotCorr	FALSE	3
ILMN_1801822	C18orf25	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	9
ILMN_1751425	ERMP1	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1669831	C6orf192	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1753249	DDX10	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1757317	LARS	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2117323	PIK3C2B	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1686961	FGFBP3	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_3246388	MED14	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3254147	LOC100128657	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1810691	ADCY2	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1809323	C9orf125	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1757825	ZNF230	FALSE	M76	TRUE	518	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1688138	ZNF713	FALSE	M76	FALSE	518	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1739847	EIF3D	TRUE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	15
ILMN_1711166	WDR8	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1718207	SETDB1	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1692575	SFRS8	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1669310	RHOT2	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1742166	GRWD1	FALSE	M77	TRUE	191	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1779399	SNRPA	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3236249	LOC727877	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2383489	CDK5RAP3	FALSE	M77	FALSE	191	NegativeCorr	PositiveCorr	NotCorr	FALSE	5
ILMN_2133675	SGSH	FALSE	M77	TRUE	191	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1742432	COBRA1	FALSE	M77	TRUE	191	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1775380	SMOX	FALSE	M77	FALSE	191	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1814122	MDC1	TRUE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	24
ILMN_1788689	PHIP	FALSE	M79	FALSE	169	NotCorr	PositiveCorr	NotCorr	FALSE	12
ILMN_1811195	ZNF211	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	TRUE	14
ILMN_1757408	ZNF256	FALSE	M79	FALSE	169	NegativeCorr	PositiveCorr	NotCorr	FALSE	12
ILMN_1682038	SNORA25	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1660193	ZNF529	FALSE	M79	TRUE	169	NegativeCorr	NotCorr	NotCorr	FALSE	9
ILMN_2200636	KIAA1267	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1795341	SFRS1	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3251511	SFRS2IP	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1771884	ZNF45	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1764873	ELAVL1	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_2158705	ACYP2	FALSE	M79	TRUE	169	PositiveCorr	NegativeCorr	NotCorr	FALSE	4
ILMN_1697200	MON2	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1661650	SMEK2	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1767811	ZNF416	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1654099	LRIG2	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1742046	VN1R1	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1814726	SCARB2	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1738124	ZNF772	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1652379	SUCLG2	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1673181	SNORD100	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1734660	ICAM4	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1763997	FAM98B	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2083818	EXOC8	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1718657	FLJ43950	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1762046	ZNF551	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1693788	ZNF432	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3237067	FAM75B	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2247664	SON	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	10
ILMN_1768809	ZNF134	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1753782	ZNF266	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3245879	FAM13AOS	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2060413	CD24	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1686865	CLCN1	FALSE	M79	TRUE	169	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2275583	LOC344405	FALSE	M79	FALSE	169	NotCorr	PositiveCorr	NotCorr	FALSE	3
ILMN_1766346	ZNF512B	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2123730	TBC1D22B	FALSE	M79	FALSE	169	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1736704	DIXDC1	FALSE	M81	TRUE	420	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1691444	UHRF2	FALSE	M81	FALSE	420	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1709882	ICK	FALSE	M81	FALSE	420	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1687484	ZFX	TRUE	M81	FALSE	420	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_1798880	RPA4	FALSE	M81	FALSE	420	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1768640	CRNKL1	FALSE	M81	TRUE	420	NotCorr	NotCorr	NotCorr	FALSE	4
